type,category,name,path,description
commands,setup,implement-graphql-api,setup/implement-graphql-api.md,"Implement GraphQL API with comprehensive schema, resolvers, and real-time subscriptions"
commands,setup,migrate-to-typescript,setup/migrate-to-typescript.md,Migrate JavaScript project to TypeScript with proper typing and tooling setup
commands,setup,setup-ci-cd-pipeline,setup/setup-ci-cd-pipeline.md,"Setup comprehensive CI/CD pipeline with automated testing, deployment, and monitoring"
commands,setup,setup-development-environment,setup/setup-development-environment.md,"Setup comprehensive development environment with tools, configurations, and workflows"
commands,setup,setup-docker-containers,setup/setup-docker-containers.md,Setup Docker containerization with multi-stage builds and development workflows
commands,setup,setup-formatting,setup/setup-formatting.md,Configure comprehensive code formatting tools with consistent style enforcement
commands,setup,setup-linting,setup/setup-linting.md,Configure comprehensive code linting and quality analysis tools with automated enforcement
commands,setup,setup-monitoring-observability,setup/setup-monitoring-observability.md,"Setup comprehensive monitoring and observability with metrics, logging, tracing, and alerting"
commands,setup,setup-monorepo,setup/setup-monorepo.md,Configure monorepo project structure with comprehensive workspace management and build orchestration
commands,setup,setup-rate-limiting,setup/setup-rate-limiting.md,Implement comprehensive API rate limiting with advanced algorithms and user-specific policies
commands,setup,update-dependencies,setup/update-dependencies.md,Update and modernize project dependencies with comprehensive testing and compatibility checks
commands,setup,vercel-analytics,setup/vercel-analytics.md,Set up Vercel Analytics and Speed Insights for React/Vite projects
commands,simulation,business-scenario-explorer,simulation/business-scenario-explorer.md,Explore multiple business timeline scenarios with comprehensive risk analysis and strategic optimization
commands,simulation,constraint-modeler,simulation/constraint-modeler.md,"Model system constraints with validation, dependency mapping, and optimization strategies"
commands,simulation,decision-tree-explorer,simulation/decision-tree-explorer.md,"Explore complex decision branches with probability analysis, expected value calculation, and optimization"
commands,simulation,digital-twin-creator,simulation/digital-twin-creator.md,"Create calibrated digital twins with real-world validation, scenario testing, and decision optimization"
commands,simulation,future-scenario-generator,simulation/future-scenario-generator.md,"Generate comprehensive future scenarios with plausibility scoring, trend integration, and strategic implications"
commands,simulation,market-response-modeler,simulation/market-response-modeler.md,"Model comprehensive market and customer responses with segment analysis, behavioral prediction, and optimization"
commands,simulation,monte-carlo-simulator,simulation/monte-carlo-simulator.md,"Run Monte Carlo simulations with probability distributions, confidence intervals, and statistical analysis"
commands,simulation,simulation-calibrator,simulation/simulation-calibrator.md,"Calibrate simulation accuracy with systematic validation, bias detection, and continuous improvement"
commands,simulation,system-dynamics-modeler,simulation/system-dynamics-modeler.md,"Model complex system dynamics with feedback loops, delays, and emergent behavior analysis"
commands,simulation,timeline-compressor,simulation/timeline-compressor.md,Compress real-world timelines into rapid simulation cycles with accelerated learning and decision optimization
commands,svelte,svelte-a11y,svelte/svelte-a11y.md,
commands,svelte,svelte-component,svelte/svelte-component.md,"Create new Svelte components with best practices, TypeScript support, and testing"
commands,svelte,svelte-debug,svelte/svelte-debug.md,
commands,svelte,svelte-migrate,svelte/svelte-migrate.md,
commands,svelte,svelte-optimize,svelte/svelte-optimize.md,
commands,svelte,svelte-scaffold,svelte/svelte-scaffold.md,
commands,svelte,svelte-storybook-migrate,svelte/svelte-storybook-migrate.md,
commands,svelte,svelte-storybook-mock,svelte/svelte-storybook-mock.md,
commands,svelte,svelte-storybook-setup,svelte/svelte-storybook-setup.md,
commands,svelte,svelte-storybook-story,svelte/svelte-storybook-story.md,
commands,svelte,svelte-storybook-troubleshoot,svelte/svelte-storybook-troubleshoot.md,
commands,svelte,svelte-storybook,svelte/svelte-storybook.md,
commands,svelte,svelte-test-coverage,svelte/svelte-test-coverage.md,
commands,svelte,svelte-test-fix,svelte/svelte-test-fix.md,
commands,svelte,svelte-test-setup,svelte/svelte-test-setup.md,
commands,svelte,svelte-test,svelte/svelte-test.md,
commands,sync,bidirectional-sync,sync/bidirectional-sync.md,Enable comprehensive bidirectional GitHub-Linear synchronization with conflict resolution
commands,sync,bulk-import-issues,sync/bulk-import-issues.md,Bulk import GitHub issues to Linear with comprehensive progress tracking and error handling
commands,sync,cross-reference-manager,sync/cross-reference-manager.md,Manage cross-platform reference links between GitHub and Linear with integrity checking
commands,sync,issue-to-linear-task,sync/issue-to-linear-task.md,Convert individual GitHub issues to Linear tasks with comprehensive data preservation
commands,sync,linear-task-to-issue,sync/linear-task-to-issue.md,Convert Linear tasks to GitHub issues with relationship preservation and metadata mapping
commands,sync,sync-automation-setup,sync/sync-automation-setup.md,Setup comprehensive automated synchronization workflows with monitoring and CI/CD integration
commands,sync,sync-conflict-resolver,sync/sync-conflict-resolver.md,Resolve synchronization conflicts with intelligent strategies and automated resolution
commands,sync,sync-health-monitor,sync/sync-health-monitor.md,Monitor and diagnose GitHub-Linear sync health with performance analytics and automated troubleshooting
commands,sync,sync-issues-to-linear,sync/sync-issues-to-linear.md,Sync GitHub issues to Linear workspace with comprehensive field mapping and rate limit management
commands,sync,sync-linear-to-issues,sync/sync-linear-to-issues.md,Sync Linear tasks to GitHub issues with state mapping and attachment handling
commands,sync,sync-migration-assistant,sync/sync-migration-assistant.md,Comprehensive migration assistant for large-scale GitHub-Linear data transitions with validation and rollback
